Namespace(arch_decoder='c1_bilinear', arch_encoder='resnet34_dilated8', batch_size=1, ckpt='./ckpt', fc_dim=512, id='Grayscale1-resnet34_dilated8-c1_bilinear-ngpus1-batchSize8-imgSize384-segSize384-lr_encoder0.001-lr_decoder0.01-epoch5-decay0.0001', imgSize=-1, list_val='./data/ADE20K_object150_val.txt', num_class=150, num_val=-1, result='./result', root_img='./data/ADEChallengeData2016/images', root_seg='./data/ADEChallengeData2016/annotations', segSize=-1, suffix='_best.pth', visualize=0)
Loading weights for net_encoder
Loading weights for net_decoder
# samples: 2000
[2017-12-28 01:25:23] iter 0, loss: 0.384597510099, accuracy: 0.923847747506
[2017-12-28 01:32:57] iter 311, loss: 0.421663492918, accuracy: 0.888185028125
[2017-12-28 01:32:59] iter 312, loss: 0.943961441517, accuracy: 0.768064536512
[2017-12-28 01:33:01] iter 313, loss: 0.605107963085, accuracy: 0.821473725494
[2017-12-28 01:33:03] iter 314, loss: 1.17496180534, accuracy: 0.630891024451
[2017-12-28 01:33:05] iter 315, loss: 0.751508414745, accuracy: 0.725069292767
[2017-12-28 01:33:07] iter 316, loss: 1.45482170582, accuracy: 0.496232912972
[2017-12-28 01:33:09] iter 317, loss: 0.514559328556, accuracy: 0.835873376007
[2017-12-28 01:33:11] iter 318, loss: 0.831182181835, accuracy: 0.736078839837
[2017-12-28 01:33:11] iter 319, loss: 0.936220526695, accuracy: 0.708964597516
[2017-12-28 01:33:14] iter 320, loss: 0.761293172836, accuracy: 0.822339597176
[2017-12-28 01:33:16] iter 321, loss: 1.82236671448, accuracy: 0.553177201124
[2017-12-28 01:33:18] iter 322, loss: 0.85610550642, accuracy: 0.746937858477
[2017-12-28 01:33:20] iter 323, loss: 1.81589615345, accuracy: 0.515806303525
[2017-12-28 01:33:22] iter 324, loss: 0.863738834858, accuracy: 0.82151672806
[2017-12-28 01:33:23] iter 325, loss: 1.52626574039, accuracy: 0.486385626082
[2017-12-28 01:33:25] iter 326, loss: 0.648425459862, accuracy: 0.707770393101
[2017-12-28 01:33:27] iter 327, loss: 0.472219467163, accuracy: 0.861506458648
[2017-12-28 01:33:29] iter 328, loss: 1.91088402271, accuracy: 0.321311771614
[2017-12-28 01:33:29] iter 329, loss: 1.00546073914, accuracy: 0.706430782163
[2017-12-28 01:33:31] iter 330, loss: 0.576204657555, accuracy: 0.81438431547
[2017-12-28 01:33:33] iter 331, loss: 1.76223278046, accuracy: 0.482919643029
[2017-12-28 01:33:34] iter 332, loss: 1.09062933922, accuracy: 0.663703200034
[2017-12-28 01:33:34] iter 333, loss: 0.663772463799, accuracy: 0.855756853074
[2017-12-28 01:33:35] iter 334, loss: 0.515066504478, accuracy: 0.853580367499
[2017-12-28 01:33:36] iter 335, loss: 1.81810986996, accuracy: 0.499299782154
[2017-12-28 01:33:38] iter 336, loss: 0.966232657433, accuracy: 0.757544174215
[2017-12-28 01:33:40] iter 337, loss: 0.395888566971, accuracy: 0.952622319176
[2017-12-28 01:33:40] iter 338, loss: 0.46623468399, accuracy: 0.96239654413
[2017-12-28 01:33:42] iter 339, loss: 1.12025547028, accuracy: 0.584437954378
[2017-12-28 01:33:43] iter 340, loss: 1.50430834293, accuracy: 0.507288652416
[2017-12-28 01:33:45] iter 341, loss: 5.04487323761, accuracy: 0.166114310156
[2017-12-28 01:33:48] iter 342, loss: 0.946964800358, accuracy: 0.699938592227
[2017-12-28 01:33:48] iter 343, loss: 0.422257691622, accuracy: 0.931609893118
[2017-12-28 01:33:50] iter 344, loss: 0.496123194695, accuracy: 0.915153920586
[2017-12-28 01:33:51] iter 345, loss: 0.830749332905, accuracy: 0.796012631808
[2017-12-28 01:33:52] iter 346, loss: 1.56181740761, accuracy: 0.615977138958
[2017-12-28 01:33:54] iter 347, loss: 2.62398934364, accuracy: 0.324139508425
[2017-12-28 01:33:54] iter 348, loss: 1.76460373402, accuracy: 0.211475766138
[2017-12-28 01:33:54] iter 349, loss: 0.922680795193, accuracy: 0.769571226686
[2017-12-28 01:33:55] iter 350, loss: 0.704953193665, accuracy: 0.707663627534
[2017-12-28 01:33:57] iter 351, loss: 1.11796379089, accuracy: 0.653361635365
[2017-12-28 01:33:59] iter 352, loss: 2.32463121414, accuracy: 0.566505866947
[2017-12-28 01:34:01] iter 353, loss: 2.01724791527, accuracy: 0.41937443061
[2017-12-28 01:34:02] iter 354, loss: 1.67432296276, accuracy: 0.439149127661
[2017-12-28 01:34:04] iter 355, loss: 1.39887428284, accuracy: 0.647571906603
[2017-12-28 01:34:04] iter 356, loss: 1.63673663139, accuracy: 0.45254034382
[2017-12-28 01:34:06] iter 357, loss: 2.28121709824, accuracy: 0.324170594108
[2017-12-28 01:34:07] iter 358, loss: 0.634020268917, accuracy: 0.929578015108
[2017-12-28 01:34:09] iter 359, loss: 0.545798420906, accuracy: 0.856425647865
[2017-12-28 01:34:09] iter 360, loss: 1.19432985783, accuracy: 0.619494367802
[2017-12-28 01:34:10] iter 361, loss: 1.01353824139, accuracy: 0.758153345146
[2017-12-28 01:34:10] iter 362, loss: 0.226958140731, accuracy: 1.0
[2017-12-28 01:34:10] iter 363, loss: 0.4738958776, accuracy: 0.895785665698
[2017-12-28 01:34:11] iter 364, loss: 0.548690021038, accuracy: 0.827699619174
[2017-12-28 01:34:11] iter 365, loss: 0.519429147243, accuracy: 0.703642641615
[2017-12-28 01:34:12] iter 366, loss: 0.520168483257, accuracy: 0.867632293638
[2017-12-28 01:34:12] iter 367, loss: 3.99917268753, accuracy: 0.0939307177685
[2017-12-28 01:34:13] iter 368, loss: 0.621088445187, accuracy: 0.817323117981
[2017-12-28 01:34:15] iter 369, loss: 0.627470433712, accuracy: 0.833589213003
[2017-12-28 01:34:17] iter 370, loss: 1.01012253761, accuracy: 0.842034066362
[2017-12-28 01:34:19] iter 371, loss: 1.49775326252, accuracy: 0.506248464445
[2017-12-28 01:34:21] iter 372, loss: 0.640009522438, accuracy: 0.77892582935
[2017-12-28 01:34:23] iter 373, loss: 0.610457122326, accuracy: 0.842420808558
[2017-12-28 01:34:25] iter 374, loss: 0.864477097988, accuracy: 0.71959525657
[2017-12-28 01:34:27] iter 375, loss: 0.576615512371, accuracy: 0.835969615579
[2017-12-28 01:34:29] iter 376, loss: 0.971891582012, accuracy: 0.736061677965
[2017-12-28 01:34:31] iter 377, loss: 0.339271992445, accuracy: 0.92172632352
[2017-12-28 01:34:33] iter 378, loss: 1.93122935295, accuracy: 0.590179509866
[2017-12-28 01:34:33] iter 379, loss: 0.942616641521, accuracy: 0.740956302339
[2017-12-28 01:34:33] iter 380, loss: 0.587226331234, accuracy: 0.877820275904
[2017-12-28 01:34:36] iter 381, loss: 0.480728656054, accuracy: 0.871396573953
[2017-12-28 01:34:37] iter 382, loss: 0.154200866818, accuracy: 0.972289065073
[2017-12-28 01:34:39] iter 383, loss: 1.87697005272, accuracy: 0.606270153867
[2017-12-28 01:34:41] iter 384, loss: 0.882763028145, accuracy: 0.753707180285
[2017-12-28 01:34:43] iter 385, loss: 1.7083735466, accuracy: 0.28827653865
[2017-12-28 01:34:44] iter 386, loss: 0.589294910431, accuracy: 0.76142198009
[2017-12-28 01:34:46] iter 387, loss: 0.74547547102, accuracy: 0.770392917051
[2017-12-28 01:34:48] iter 388, loss: 0.59725779295, accuracy: 0.825404727237
[2017-12-28 01:34:48] iter 389, loss: 1.16009652615, accuracy: 0.712789201161
[2017-12-28 01:34:50] iter 390, loss: 0.413581550121, accuracy: 0.929155123851
[2017-12-28 01:34:52] iter 391, loss: 1.3334530592, accuracy: 0.512897723892
[2017-12-28 01:34:52] iter 392, loss: 1.15840268135, accuracy: 0.661497867418
[2017-12-28 01:34:53] iter 393, loss: 0.764501869678, accuracy: 0.84107091566
[2017-12-28 01:34:54] iter 394, loss: 1.10734581947, accuracy: 0.643403506397
[2017-12-28 01:34:56] iter 395, loss: 1.72237217426, accuracy: 0.637670002566
[2017-12-28 01:34:56] iter 396, loss: 0.940911710262, accuracy: 0.677445270135
[2017-12-28 01:34:57] iter 397, loss: 0.891723513603, accuracy: 0.63457564917
[2017-12-28 01:34:59] iter 398, loss: 0.7474142313, accuracy: 0.723969454812
[2017-12-28 01:35:00] iter 399, loss: 1.1423188448, accuracy: 0.67720072766
[2017-12-28 01:35:00] iter 400, loss: 0.496312826872, accuracy: 0.924700466847
[2017-12-28 01:35:02] iter 401, loss: 1.32172334194, accuracy: 0.699908826595
[2017-12-28 01:35:04] iter 402, loss: 0.833843171597, accuracy: 0.68495389612
[2017-12-28 01:35:06] iter 403, loss: 0.596973598003, accuracy: 0.771185579034
[2017-12-28 01:35:06] iter 404, loss: 0.297430366278, accuracy: 0.921303020906
[2017-12-28 01:35:07] iter 405, loss: 0.737123668194, accuracy: 0.750112870331
[2017-12-28 01:35:07] iter 406, loss: 0.218439459801, accuracy: 0.933278354365
[2017-12-28 01:35:07] iter 407, loss: 0.525069534779, accuracy: 0.873253062
[2017-12-28 01:35:08] iter 408, loss: 0.345601767302, accuracy: 0.899812763302
[2017-12-28 01:35:08] iter 409, loss: 1.3237798214, accuracy: 0.638645287392
[2017-12-28 01:35:09] iter 410, loss: 0.748783230782, accuracy: 0.818154877954
[2017-12-28 01:35:09] iter 411, loss: 0.174950972199, accuracy: 0.954298968749
[2017-12-28 01:35:09] iter 412, loss: 0.270058512688, accuracy: 0.93038919827
[2017-12-28 01:35:10] iter 413, loss: 0.296756744385, accuracy: 0.932770873118
[2017-12-28 01:35:10] iter 414, loss: 0.286834210157, accuracy: 0.923115373801
[2017-12-28 01:35:11] iter 415, loss: 0.424321889877, accuracy: 0.888168840017
[2017-12-28 01:35:11] iter 416, loss: 0.562610685825, accuracy: 0.87576486014
[2017-12-28 01:35:13] iter 417, loss: 0.271587371826, accuracy: 0.923142620518
[2017-12-28 01:35:14] iter 418, loss: 1.912561059, accuracy: 0.471264725564
[2017-12-28 01:35:15] iter 419, loss: 1.38315272331, accuracy: 0.660211403213
[2017-12-28 01:35:16] iter 420, loss: 1.90168845654, accuracy: 0.6068352027
[2017-12-28 01:35:18] iter 421, loss: 0.946323871613, accuracy: 0.706300249259
[2017-12-28 01:35:20] iter 422, loss: 1.01563334465, accuracy: 0.734716054479
[2017-12-28 01:35:26] iter 423, loss: 1.00062835217, accuracy: 0.672157728112
[2017-12-28 01:35:28] iter 424, loss: 1.19152891636, accuracy: 0.627361834008
[2017-12-28 01:35:29] iter 425, loss: 0.453058809042, accuracy: 0.893253066259
[2017-12-28 01:35:31] iter 426, loss: 1.48430740833, accuracy: 0.58623085875
[2017-12-28 01:35:33] iter 427, loss: 1.97287166119, accuracy: 0.427032852263
[2017-12-28 01:35:35] iter 428, loss: 0.441162496805, accuracy: 0.882789651944
[2017-12-28 01:35:36] iter 429, loss: 0.497698873281, accuracy: 0.812821102676
[2017-12-28 01:35:36] iter 430, loss: 0.783039927483, accuracy: 0.730654575515
[2017-12-28 01:35:37] iter 431, loss: 1.253002882, accuracy: 0.626789560611
[2017-12-28 01:35:39] iter 432, loss: 0.562471449375, accuracy: 0.820150603478
[2017-12-28 01:35:41] iter 433, loss: 0.348204940557, accuracy: 0.910560974059
[2017-12-28 01:35:42] iter 434, loss: 0.60239803791, accuracy: 0.713745229418
[2017-12-28 01:35:44] iter 435, loss: 0.567009925842, accuracy: 0.760889664648
[2017-12-28 01:35:46] iter 436, loss: 0.857177197933, accuracy: 0.69806803598
[2017-12-28 01:35:47] iter 437, loss: 1.06950187683, accuracy: 0.619709266489
[2017-12-28 01:35:49] iter 438, loss: 2.41282391548, accuracy: 0.488531981505
[2017-12-28 01:35:50] iter 439, loss: 0.100399836898, accuracy: 0.984972993633
[2017-12-28 01:35:51] iter 440, loss: 1.01294410229, accuracy: 0.582378916217
[2017-12-28 01:35:52] iter 441, loss: 0.995532512665, accuracy: 0.840555083546
[2017-12-28 01:35:53] iter 442, loss: 0.464643120766, accuracy: 0.887563291827
[2017-12-28 01:35:54] iter 443, loss: 0.930808007717, accuracy: 0.703836812796
[2017-12-28 01:35:55] iter 444, loss: 0.583485543728, accuracy: 0.783691630314
[2017-12-28 01:35:57] iter 445, loss: 0.936051011086, accuracy: 0.688269560952
[2017-12-28 01:35:58] iter 446, loss: 0.621320664883, accuracy: 0.830383057769
[2017-12-28 01:35:59] iter 447, loss: 0.774362206459, accuracy: 0.823060161204
[2017-12-28 01:36:00] iter 448, loss: 0.728847026825, accuracy: 0.907213146699
[2017-12-28 01:36:00] iter 449, loss: 0.605281412601, accuracy: 0.847556919379
[2017-12-28 01:36:02] iter 450, loss: 0.819318115711, accuracy: 0.74195405793
[2017-12-28 01:36:02] iter 451, loss: 1.18562102318, accuracy: 0.704047373569
[2017-12-28 01:36:04] iter 452, loss: 2.27720999718, accuracy: 0.386162670562
[2017-12-28 01:36:07] iter 453, loss: 0.907044172287, accuracy: 0.721616221752
[2017-12-28 01:36:09] iter 454, loss: 0.965874135494, accuracy: 0.566908192419
[2017-12-28 01:36:10] iter 455, loss: 1.44222593307, accuracy: 0.654638567139
[2017-12-28 01:36:10] iter 456, loss: 2.79876613617, accuracy: 0.144473546359
[2017-12-28 01:36:12] iter 457, loss: 1.31513273716, accuracy: 0.669392975398
[2017-12-28 01:36:14] iter 458, loss: 0.844399094582, accuracy: 0.735864610868
[2017-12-28 01:36:16] iter 459, loss: 1.26028895378, accuracy: 0.580452752781
[2017-12-28 01:36:18] iter 460, loss: 1.13950634003, accuracy: 0.689154019917
[2017-12-28 01:36:19] iter 461, loss: 0.8707857728, accuracy: 0.704054937868
[2017-12-28 01:36:21] iter 462, loss: 0.825362622738, accuracy: 0.800801142927
[2017-12-28 01:36:23] iter 463, loss: 1.44079053402, accuracy: 0.502208139201
[2017-12-28 01:36:24] iter 464, loss: 0.475248575211, accuracy: 0.881160736052
[2017-12-28 01:36:27] iter 465, loss: 0.864445209503, accuracy: 0.759104111986
[2017-12-28 01:36:29] iter 466, loss: 0.463181048632, accuracy: 0.910036293886
[2017-12-28 01:36:31] iter 467, loss: 0.749502122402, accuracy: 0.82141563252
[2017-12-28 01:36:33] iter 468, loss: 2.14681315422, accuracy: 0.514431368152
[2017-12-28 01:36:35] iter 469, loss: 0.97832274437, accuracy: 0.770017130635
[2017-12-28 01:36:37] iter 470, loss: 0.662790298462, accuracy: 0.790576561828
[2017-12-28 01:36:39] iter 471, loss: 1.61477708817, accuracy: 0.557263773278
[2017-12-28 01:36:41] iter 472, loss: 1.02047681808, accuracy: 0.657872504626
[2017-12-28 01:36:43] iter 473, loss: 0.945547044277, accuracy: 0.70634540372
[2017-12-28 01:36:45] iter 474, loss: 0.974642813206, accuracy: 0.702703831298
[2017-12-28 01:36:46] iter 475, loss: 0.994771897793, accuracy: 0.691165995034
[2017-12-28 01:36:48] iter 476, loss: 0.989869594574, accuracy: 0.674959735045
[2017-12-28 01:36:48] iter 477, loss: 1.44090938568, accuracy: 0.563984127968
[2017-12-28 01:36:50] iter 478, loss: 1.36093461514, accuracy: 0.569446091804
[2017-12-28 01:36:52] iter 479, loss: 0.942044854164, accuracy: 0.660812606246
[2017-12-28 01:36:54] iter 480, loss: 0.904109299183, accuracy: 0.784830927745
[2017-12-28 01:36:55] iter 481, loss: 1.18335080147, accuracy: 0.682981003712
[2017-12-28 01:36:56] iter 482, loss: 0.845631718636, accuracy: 0.705490783305
[2017-12-28 01:36:56] iter 483, loss: 1.19811713696, accuracy: 0.702764376059
[2017-12-28 01:36:58] iter 484, loss: 1.14716315269, accuracy: 0.604939952616
[2017-12-28 01:36:58] iter 485, loss: 0.756091892719, accuracy: 0.773028545605
[2017-12-28 01:37:00] iter 486, loss: 1.140442729, accuracy: 0.650755621907
[2017-12-28 01:37:00] iter 487, loss: 0.622270524502, accuracy: 0.787744566949
[2017-12-28 01:37:00] iter 488, loss: 1.09910333157, accuracy: 0.721362689676
[2017-12-28 01:37:01] iter 489, loss: 0.772703707218, accuracy: 0.749002061675
[2017-12-28 01:37:02] iter 490, loss: 1.41449081898, accuracy: 0.530595732403
[2017-12-28 01:37:02] iter 491, loss: 2.21843767166, accuracy: 0.292604152109
[2017-12-28 01:37:04] iter 492, loss: 1.07173442841, accuracy: 0.632406970991
[2017-12-28 01:37:05] iter 493, loss: 1.10685622692, accuracy: 0.638826996334
[2017-12-28 01:37:07] iter 494, loss: 2.39618635178, accuracy: 0.458282157872
[2017-12-28 01:37:09] iter 495, loss: 0.338443934917, accuracy: 0.959967098618
[2017-12-28 01:37:11] iter 496, loss: 1.46508026123, accuracy: 0.479416945874
[2017-12-28 01:37:13] iter 497, loss: 1.38553738594, accuracy: 0.627860716983
[2017-12-28 01:37:13] iter 498, loss: 0.587964177132, accuracy: 0.817159531082
[2017-12-28 01:37:15] iter 499, loss: 3.74209332466, accuracy: 0.149040569468
[2017-12-28 01:37:17] iter 500, loss: 0.710529744625, accuracy: 0.725505963947
[2017-12-28 01:37:19] iter 501, loss: 0.383586704731, accuracy: 0.862234634227
[2017-12-28 01:37:21] iter 502, loss: 1.39522778988, accuracy: 0.719986183828
[2017-12-28 01:37:23] iter 503, loss: 0.651831865311, accuracy: 0.876007592588
[2017-12-28 01:37:25] iter 504, loss: 3.30165982246, accuracy: 0.217408349429
[2017-12-28 01:37:27] iter 505, loss: 0.853193283081, accuracy: 0.692019248468
[2017-12-28 01:37:29] iter 506, loss: 0.840405642986, accuracy: 0.799682011242
[2017-12-28 01:37:29] iter 507, loss: 0.635830879211, accuracy: 0.837681469156
[2017-12-28 01:37:31] iter 508, loss: 1.24660456181, accuracy: 0.53589903129
[2017-12-28 01:37:33] iter 509, loss: 1.13474822044, accuracy: 0.60599668325
[2017-12-28 01:37:35] iter 510, loss: 0.52222597599, accuracy: 0.845966445402
[2017-12-28 01:37:37] iter 511, loss: 0.547795891762, accuracy: 0.841325940939
[2017-12-28 01:37:37] iter 512, loss: 0.864852786064, accuracy: 0.767568565888
[2017-12-28 01:37:39] iter 513, loss: 1.16073858738, accuracy: 0.588669518818
[2017-12-28 01:37:41] iter 514, loss: 0.946461677551, accuracy: 0.749366655866
[2017-12-28 01:37:44] iter 515, loss: 1.59196186066, accuracy: 0.556329976637
[2017-12-28 01:37:46] iter 516, loss: 0.932951390743, accuracy: 0.709614351153
[2017-12-28 01:37:48] iter 517, loss: 1.30002355576, accuracy: 0.595588653936
[2017-12-28 01:37:50] iter 518, loss: 0.77095335722, accuracy: 0.813865301704
[2017-12-28 01:37:52] iter 519, loss: 0.79665273428, accuracy: 0.722293952256
[2017-12-28 01:37:54] iter 520, loss: 1.1824901104, accuracy: 0.659054206815
[2017-12-28 01:37:57] iter 521, loss: 0.346804857254, accuracy: 0.901465548143
[2017-12-28 01:37:57] iter 522, loss: 1.46993720531, accuracy: 0.596885975916
[2017-12-28 01:37:59] iter 523, loss: 1.85902762413, accuracy: 0.397915921598
[2017-12-28 01:38:01] iter 524, loss: 1.58064067364, accuracy: 0.594735181219
[2017-12-28 01:38:03] iter 525, loss: 1.35258674622, accuracy: 0.544869597049
[2017-12-28 01:38:05] iter 526, loss: 0.995378136635, accuracy: 0.699592653304
[2017-12-28 01:38:07] iter 527, loss: 1.98260235786, accuracy: 0.458267326585
[2017-12-28 01:38:09] iter 528, loss: 0.960753381252, accuracy: 0.703632822879
[2017-12-28 01:38:11] iter 529, loss: 1.37083828449, accuracy: 0.591399671064
[2017-12-28 01:38:13] iter 530, loss: 1.5590852499, accuracy: 0.627853600197
[2017-12-28 01:38:15] iter 531, loss: 1.02047944069, accuracy: 0.708283859682
[2017-12-28 01:38:17] iter 532, loss: 0.714978337288, accuracy: 0.789297352553
[2017-12-28 01:38:18] iter 533, loss: 1.32598555088, accuracy: 0.647742818057
[2017-12-28 01:38:20] iter 534, loss: 1.25625932217, accuracy: 0.680871524821
[2017-12-28 01:38:22] iter 535, loss: 1.42278623581, accuracy: 0.583570482658
[2017-12-28 01:38:22] iter 536, loss: 0.390618413687, accuracy: 0.891159986813
[2017-12-28 01:38:23] iter 537, loss: 1.5874825716, accuracy: 0.309335488713
[2017-12-28 01:38:25] iter 538, loss: 1.20119571686, accuracy: 0.341448441399
[2017-12-28 01:38:27] iter 539, loss: 0.706098258495, accuracy: 0.719312862017
[2017-12-28 01:38:28] iter 540, loss: 1.59879457951, accuracy: 0.498843038951
[2017-12-28 01:38:30] iter 541, loss: 1.14455854893, accuracy: 0.793313906664
[2017-12-28 01:38:32] iter 542, loss: 1.17000925541, accuracy: 0.62135067428
[2017-12-28 01:38:34] iter 543, loss: 0.797576189041, accuracy: 0.748677045476
[2017-12-28 01:38:36] iter 544, loss: 0.550242543221, accuracy: 0.868647292856
[2017-12-28 01:38:38] iter 545, loss: 1.7748349905, accuracy: 0.410013071266
[2017-12-28 01:38:40] iter 546, loss: 1.05110883713, accuracy: 0.646076079217
[2017-12-28 01:38:42] iter 547, loss: 0.428422391415, accuracy: 0.887319000066
[2017-12-28 01:38:42] iter 548, loss: 0.288738429546, accuracy: 0.934505551475
[2017-12-28 01:38:43] iter 549, loss: 1.20243394375, accuracy: 0.736280296371
[2017-12-28 01:38:45] iter 550, loss: 1.2701215744, accuracy: 0.749522044082
[2017-12-28 01:38:47] iter 551, loss: 0.624181449413, accuracy: 0.870014298932
[2017-12-28 01:38:47] iter 552, loss: 1.13193368912, accuracy: 0.663826479048
[2017-12-28 01:38:48] iter 553, loss: 0.455493658781, accuracy: 0.824140600805
[2017-12-28 01:38:50] iter 554, loss: 1.0906431675, accuracy: 0.591895914597
[2017-12-28 01:38:52] iter 555, loss: 1.20328831673, accuracy: 0.529781867088
[2017-12-28 01:38:52] iter 556, loss: 0.528967261314, accuracy: 0.843187740414
[2017-12-28 01:38:53] iter 557, loss: 0.186414644122, accuracy: 0.95392598506
[2017-12-28 01:38:53] iter 558, loss: 1.08134901524, accuracy: 0.49910098657
[2017-12-28 01:38:53] iter 559, loss: 0.591086149216, accuracy: 0.777718399296
[2017-12-28 01:38:55] iter 560, loss: 0.862212479115, accuracy: 0.717422423212
[2017-12-28 01:38:56] iter 561, loss: 0.506065905094, accuracy: 0.856872568916
[2017-12-28 01:38:58] iter 562, loss: 2.50345253944, accuracy: 0.488469642201
[2017-12-28 01:39:00] iter 563, loss: 0.470113068819, accuracy: 0.889694411843
[2017-12-28 01:39:00] iter 564, loss: 0.606671631336, accuracy: 0.782942692774
[2017-12-28 01:39:02] iter 565, loss: 1.39348948002, accuracy: 0.619724394142
[2017-12-28 01:39:04] iter 566, loss: 0.543739020824, accuracy: 0.77878759027
[2017-12-28 01:39:06] iter 567, loss: 1.62971448898, accuracy: 0.43621498521
[2017-12-28 01:39:08] iter 568, loss: 0.363023042679, accuracy: 0.919812754052
[2017-12-28 01:39:10] iter 569, loss: 1.92415046692, accuracy: 0.530659645603
[2017-12-28 01:39:12] iter 570, loss: 0.45544436574, accuracy: 0.841102271871
[2017-12-28 01:39:14] iter 571, loss: 0.973109602928, accuracy: 0.658332456663
[2017-12-28 01:39:16] iter 572, loss: 0.223992839456, accuracy: 0.936687602089
[2017-12-28 01:39:18] iter 573, loss: 0.640340030193, accuracy: 0.76722119817
[2017-12-28 01:39:20] iter 574, loss: 2.63714551926, accuracy: 0.435891413915
[2017-12-28 01:39:22] iter 575, loss: 1.21705293655, accuracy: 0.633025647285
[2017-12-28 01:39:24] iter 576, loss: 0.722062468529, accuracy: 0.813460654649
[2017-12-28 01:39:26] iter 577, loss: 0.476614117622, accuracy: 0.889293542301
[2017-12-28 01:39:28] iter 578, loss: 0.876819312572, accuracy: 0.603613274626
[2017-12-28 01:39:30] iter 579, loss: 1.08981728554, accuracy: 0.563664555187
[2017-12-28 01:39:32] iter 580, loss: 0.69434607029, accuracy: 0.850404556539
[2017-12-28 01:39:34] iter 581, loss: 0.97053539753, accuracy: 0.710248756219
[2017-12-28 01:39:36] iter 582, loss: 0.677334725857, accuracy: 0.811334747291
[2017-12-28 01:39:38] iter 583, loss: 0.436091929674, accuracy: 0.867063058973
[2017-12-28 01:39:40] iter 584, loss: 1.24200510979, accuracy: 0.559422952112
[2017-12-28 01:39:42] iter 585, loss: 0.531058073044, accuracy: 0.855188411149
[2017-12-28 01:39:44] iter 586, loss: 0.997491002083, accuracy: 0.549385872188
[2017-12-28 01:39:46] iter 587, loss: 1.85284364223, accuracy: 0.546775134161
[2017-12-28 01:39:48] iter 588, loss: 1.11257624626, accuracy: 0.705193016047
[2017-12-28 01:39:50] iter 589, loss: 0.171304196119, accuracy: 0.957637499137
[2017-12-28 01:39:52] iter 590, loss: 2.61157298088, accuracy: 0.198634915098
[2017-12-28 01:39:54] iter 591, loss: 0.356500536203, accuracy: 0.897879220439
[2017-12-28 01:39:56] iter 592, loss: 1.31316256523, accuracy: 0.69687076673
[2017-12-28 01:39:58] iter 593, loss: 1.00487244129, accuracy: 0.53414110963
[2017-12-28 01:40:00] iter 594, loss: 0.259813219309, accuracy: 0.933235557728
[2017-12-28 01:40:02] iter 595, loss: 0.592000722885, accuracy: 0.833418960984
[2017-12-28 01:40:04] iter 596, loss: 0.621751070023, accuracy: 0.783922909396
[2017-12-28 01:40:06] iter 597, loss: 0.953712165356, accuracy: 0.662909276695
[2017-12-28 01:40:07] iter 598, loss: 1.26709783077, accuracy: 0.535922980737
[2017-12-28 01:40:08] iter 599, loss: 1.23879659176, accuracy: 0.628702501409
[2017-12-28 01:40:10] iter 600, loss: 0.143595710397, accuracy: 0.996762787921
[2017-12-28 01:40:12] iter 601, loss: 0.966915011406, accuracy: 0.727805070905
[2017-12-28 01:40:12] iter 602, loss: 1.34541809559, accuracy: 0.469247066493
[2017-12-28 01:40:14] iter 603, loss: 3.06402873993, accuracy: 0.219294315219
[2017-12-28 01:40:14] iter 604, loss: 1.2591791153, accuracy: 0.657542598093
[2017-12-28 01:40:17] iter 605, loss: 1.09532344341, accuracy: 0.738190582254
[2017-12-28 01:40:18] iter 606, loss: 1.73832511902, accuracy: 0.602431183872
[2017-12-28 01:40:20] iter 607, loss: 0.305453687906, accuracy: 0.958377395788
[2017-12-28 01:40:21] iter 608, loss: 1.47539281845, accuracy: 0.768999879938
[2017-12-28 01:40:21] iter 609, loss: 0.794886052608, accuracy: 0.682487554655
[2017-12-28 01:40:23] iter 610, loss: 0.959423601627, accuracy: 0.736154314587
[2017-12-28 01:40:25] iter 611, loss: 1.17837798595, accuracy: 0.600144836795
[2017-12-28 01:40:25] iter 612, loss: 2.01266980171, accuracy: 0.462052226314
[2017-12-28 01:40:25] iter 613, loss: 2.31552410126, accuracy: 0.399436548783
[2017-12-28 01:40:27] iter 614, loss: 1.53896272182, accuracy: 0.537274010054
[2017-12-28 01:40:28] iter 615, loss: 0.927669048309, accuracy: 0.713747747553
[2017-12-28 01:40:28] iter 616, loss: 0.420399039984, accuracy: 0.891230098261
[2017-12-28 01:40:30] iter 617, loss: 0.827736914158, accuracy: 0.798795075204
[2017-12-28 01:40:30] iter 618, loss: 0.756947159767, accuracy: 0.720930540126
[2017-12-28 01:40:32] iter 619, loss: 2.96504545212, accuracy: 0.380833537361
[2017-12-28 01:40:33] iter 620, loss: 1.3143633604, accuracy: 0.63748077561
[2017-12-28 01:40:34] iter 621, loss: 0.783615708351, accuracy: 0.798791205236
[2017-12-28 01:40:34] iter 622, loss: 1.99023973942, accuracy: 0.334535925407
[2017-12-28 01:40:36] iter 623, loss: 1.30206048489, accuracy: 0.549779393208
[2017-12-28 01:40:37] iter 624, loss: 0.976408302784, accuracy: 0.570186814128
[2017-12-28 01:40:38] iter 625, loss: 2.76826548576, accuracy: 0.223052614947
[2017-12-28 01:40:39] iter 626, loss: 1.42903339863, accuracy: 0.57418583124
[2017-12-28 01:40:39] iter 627, loss: 3.4001865387, accuracy: 0.182559122227
